Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,Toxicity
PPARA Activates Gene Expression,2/117,0.2795294290224132,0.3962603435733512,0,0,1.9473320158102767,2.48216227559026,HELZ2;G0S2,High
Cross-presentation of Soluble Exogenous Antigens (Endosomes),1/37,0.2818471457810456,0.3962603435733512,0,0,3.105147520401758,3.93232898320769,PSMB1,High
Fatty acyl-CoA Biosynthesis,1/37,0.2818471457810456,0.3962603435733512,0,0,3.105147520401758,3.93232898320769,ACACA,High
Gap Junction Assembly,1/37,0.2818471457810456,0.3962603435733512,0,0,3.105147520401758,3.93232898320769,TUBA1C,High
Gene and Protein Expression by JAK-STAT Signaling After Interleukin-12 Stimulation,1/37,0.2818471457810456,0.3962603435733512,0,0,3.105147520401758,3.93232898320769,HSPA9,High
Glutathione Conjugation,1/37,0.2818471457810456,0.3962603435733512,0,0,3.105147520401758,3.93232898320769,GGT7,High
Molecules Associated With Elastic Fibres,1/37,0.2818471457810456,0.3962603435733512,0,0,3.105147520401758,3.93232898320769,MFAP5,High
NOD1 2 Signaling Pathway,1/37,0.2818471457810456,0.3962603435733512,0,0,3.105147520401758,3.93232898320769,UBC,High
RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known,1/37,0.2818471457810456,0.3962603435733512,0,0,3.105147520401758,3.93232898320769,RUNX1,High
Regulation of TP53 Expression and Degradation,1/37,0.2818471457810456,0.3962603435733512,0,0,3.105147520401758,3.93232898320769,UBC,High
Sphingolipid De Novo Biosynthesis,1/37,0.2818471457810456,0.3962603435733512,0,0,3.105147520401758,3.93232898320769,CERS2,High
Cell Junction Organization,2/119,0.28611906994075603,0.3993324591473218,0,0,1.9138500388500388,2.394890937743307,PATJ;TNRC6A,High
Regulation of Lipid Metabolism by PPARalpha,2/119,0.28611906994075603,0.3993324591473218,0,0,1.9138500388500388,2.394890937743307,HELZ2;G0S2,High
Cooperation of PDCL (PhLP1) and TRiC CCT in G-protein Beta Folding,1/38,0.2882505426943696,0.3993324591473218,0,0,3.021071919377004,3.7579876036482704,CCT8,High
DNA Damage Recognition in GG-NER,1/38,0.2882505426943696,0.3993324591473218,0,0,3.021071919377004,3.7579876036482704,UBC,High
FLT3 Signaling,1/38,0.2882505426943696,0.3993324591473218,0,0,3.021071919377004,3.7579876036482704,UBC,High
Fanconi Anemia Pathway,1/38,0.2882505426943696,0.3993324591473218,0,0,3.021071919377004,3.7579876036482704,UBC,High
Maturation of Spike Protein 9694548,1/38,0.2882505426943696,0.3993324591473218,0,0,3.021071919377004,3.7579876036482704,DAD1,High
Regulation of Ornithine Decarboxylase (ODC),1/38,0.2882505426943696,0.3993324591473218,0,0,3.021071919377004,3.7579876036482704,PSMB1,High
Signaling by FGFR1 in Disease,1/38,0.2882505426943696,0.3993324591473218,0,0,3.021071919377004,3.7579876036482704,ZMYM2,High
Association of TriC CCT With Target Proteins During Biosynthesis,1/39,0.29459716165234967,0.4061436597537248,0,0,2.9414213499851325,3.5948475419501627,CCT8,High
Ovarian Tumor Domain Proteases,1/39,0.29459716165234967,0.4061436597537248,0,0,2.9414213499851325,3.5948475419501627,UBC,High
Synthesis of PA,1/39,0.29459716165234967,0.4061436597537248,0,0,2.9414213499851325,3.5948475419501627,GPD1,High
Signaling by FGFR3,1/40,0.3008875033276027,0.4141456427061672,0,0,2.8658554251774593,3.441946321643548,UBC,High
Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),2/124,0.30256304319981886,0.41578018194555755,0,0,1.8349478390461997,2.1936170486467916,IGFBP5;MMP2,High
DAG and IP3 Signaling,1/41,0.30712206389135954,0.41866879749670133,0,0,2.7940677966101695,3.298424997392025,PRKCE,High
"Sensory Perception of Sweet, Bitter, and Umami (Glutamate) Taste",1/41,0.30712206389135954,0.41866879749670133,0,0,2.7940677966101695,3.298424997392025,SCN9A,High
Signaling by FGFR4,1/41,0.30712206389135954,0.41866879749670133,0,0,2.7940677966101695,3.298424997392025,UBC,High
Signaling by Retinoic Acid,1/41,0.30712206389135954,0.41866879749670133,0,0,2.7940677966101695,3.298424997392025,AKR1C3,High
Transcriptional Regulation by VENTX,1/41,0.30712206389135954,0.41866879749670133,0,0,2.7940677966101695,3.298424997392025,TNRC6A,High
Host Interactions of HIV Factors,2/126,0.3091238581457733,0.42005347231291684,0,0,1.8051686217008798,2.1192918748990532,UBC;PSMB1,High
MHC Class II Antigen Presentation,2/126,0.3091238581457733,0.42005347231291684,0,0,1.8051686217008798,2.1192918748990532,TUBA1C;CAPZB,High
"Cell Cycle, Mitotic",6/516,0.3116537437070386,0.42281686248152367,0,0,1.3209302325581396,1.5400230275657507,TUBA1C;UBC;POLD2;PSMB1;POLE3;PPP1R12B,High
Deactivation of the Beta-Catenin Transactivating Complex,1/42,0.31330133524358633,0.4230312799168551,0,0,2.7257820035827476,3.163514842618536,UBC,High
RHOF GTPase Cycle,1/42,0.31330133524358633,0.4230312799168551,0,0,2.7257820035827476,3.163514842618536,CAPZB,High
Regulation of MITF-M-dependent Genes Involved in Pigmentation,1/42,0.31330133524358633,0.4230312799168551,0,0,2.7257820035827476,3.163514842618536,SS18L1,High
Mitotic Anaphase,3/221,0.31425600598562714,0.42364891946163663,0,0,1.5415989515072084,1.7844737341664922,TUBA1C;UBC;PSMB1,High
Mitotic Metaphase and Anaphase,3/222,0.31668848756439855,0.42625369890184445,0,0,1.534481409001957,1.764403004753943,TUBA1C;UBC;PSMB1,High
Formation of Incision Complex in GG-NER,1/43,0.31942580498045403,0.428583914713932,0,0,2.660747914985203,3.036526019954649,UBC,High
Negative Regulation of MAPK Pathway,1/43,0.31942580498045403,0.428583914713932,0,0,2.660747914985203,3.036526019954649,UBC,High
Intracellular Signaling by Second Messengers,4/321,0.3203175404633424,0.42910462967730767,0,0,1.414482033431234,1.6103064075452993,PRKCE;UBC;PSMB1;TNRC6A,High
Cardiac Conduction,2/130,0.32220741537169856,0.4309587408111259,0,0,1.7484019886363635,1.9801697955448065,DMPK;SCN9A,High
Elastic Fibre Formation,1/44,0.3254959564133964,0.4339946085511952,0,0,2.598738667717777,2.9168378983067336,MFAP5,High
SUMOylation of Transcription Cofactors,1/44,0.3254959564133964,0.4339946085511952,0,0,2.598738667717777,2.9168378983067336,MRTFA,High
Innate Immune System,12/1149,0.32603215987308626,0.4340303128310461,0,0,1.1879708808850176,1.3314293565279782,HERC5;C7;PRKCE;UBC;PSMB1;FPR1;CCT8;MUC3A;S100A9;S100A8;BCL2L1;VPS35L,High
Carboxyterminal Post-Translational Modifications of Tubulin,1/45,0.33151226849597704,0.43858455397293855,0,0,2.5395480225988702,2.8038907470114576,TUBA1C,High
Somitogenesis,1/45,0.33151226849597704,0.43858455397293855,0,0,2.5395480225988702,2.8038907470114576,PSMB1,High
TAK1-dependent IKK and NF-kappa-B Activation,1/45,0.33151226849597704,0.43858455397293855,0,0,2.5395480225988702,2.8038907470114576,UBC,High
TBC RABGAPs,1/45,0.33151226849597704,0.43858455397293855,0,0,2.5395480225988702,2.8038907470114576,RAB4A,High
Interleukin-12 Signaling,1/46,0.33747521614547465,0.44440322126111964,0,0,2.482988072818581,2.697178581978964,HSPA9,High
M-decay Degradation of Maternal mRNAs by Maternally Stored Factors,1/46,0.33747521614547465,0.44440322126111964,0,0,2.482988072818581,2.697178581978964,KDM4B,High
Metabolism of Polyamines,1/46,0.33747521614547465,0.44440322126111964,0,0,2.482988072818581,2.697178581978964,PSMB1,High
Golgi-to-ER Retrograde Transport,2/135,0.33847427937327323,0.44503099695374815,0,0,1.6822453861927547,1.8223884946904014,TUBA1C;CAPZB,High
Cyclin D Associated Events in G1,1/47,0.3433852700584313,0.4480310108572488,0,0,2.4288872512896096,2.596242989247433,UBC,High
G1 Phase,1/47,0.3433852700584313,0.4480310108572488,0,0,2.4288872512896096,2.596242989247433,UBC,High
Heme Signaling,1/47,0.3433852700584313,0.4480310108572488,0,0,2.4288872512896096,2.596242989247433,HELZ2,High
Sensory Perception of Taste,1/47,0.3433852700584313,0.4480310108572488,0,0,2.4288872512896096,2.596242989247433,SCN9A,High
TGF-beta Receptor Signaling Activates SMADs,1/47,0.3433852700584313,0.4480310108572488,0,0,2.4288872512896096,2.596242989247433,UBC,High
G2 M Checkpoints,2/137,0.3449490445978053,0.4493831590173243,0,0,1.657154882154882,1.7638070001035981,UBC;PSMB1,High
SARS-CoV-2 Activates Modulates Innate and Adaptive Immune Responses,2/138,0.3481788792038332,0.45084083034465994,0,0,1.6448863636363635,1.7354191171029816,STAT2;UBC,High
G Alpha (Z) Signalling Events,1/48,0.3492428967458633,0.45084083034465994,0,0,2.377088592378892,2.5006677699853284,PRKCE,High
Gap Junction Trafficking,1/48,0.3492428967458633,0.45084083034465994,0,0,2.377088592378892,2.5006677699853284,TUBA1C,High
"Interleukin-3, Interleukin-5 and GM-CSF Signaling",1/48,0.3492428967458633,0.45084083034465994,0,0,2.377088592378892,2.5006677699853284,UBC,High
NOTCH1 Intracellular Domain Regulates Transcription,1/48,0.3492428967458633,0.45084083034465994,0,0,2.377088592378892,2.5006677699853284,UBC,High
Recycling Pathway of L1,1/48,0.3492428967458633,0.45084083034465994,0,0,2.377088592378892,2.5006677699853284,TUBA1C,High
RHO GTPases Activate Formins,2/139,0.3514034603001204,0.4529436432310175,0,0,1.6327969475779696,1.7076121218664457,TUBA1C;MRTFA,High
Interleukin-1 Family Signaling,2/140,0.3546226259457491,0.4542242555320688,0,0,1.6208827404479578,1.6803708882630106,UBC;PSMB1,High
Retrograde Transport at the Trans-Golgi-Network,1/49,0.35504855875696534,0.4542242555320688,0,0,2.327448210922787,2.410074283347598,GOLGA4,High
Signaling by NOTCH3,1/49,0.35504855875696534,0.4542242555320688,0,0,2.327448210922787,2.410074283347598,UBC,High
Signaling by TGFBR3,1/49,0.35504855875696534,0.4542242555320688,0,0,2.327448210922787,2.410074283347598,TNRC6A,High
Chromatin Modifying Enzymes,3/238,0.35559574934259375,0.4542242555320688,0,0,1.4288389057750759,1.4773633164867328,KDM4B;KDM5D;UTY,High
Chromatin Organization,3/238,0.35559574934259375,0.4542242555320688,0,0,1.4288389057750759,1.4773633164867328,KDM4B;KDM5D;UTY,High
Chondroitin Sulfate Dermatan Sulfate Metabolism,1/50,0.3608027143922477,0.4594976272977504,0,0,2.279833967485299,2.3241173885161555,DCN,High
Regulation of TNFR1 Signaling,1/50,0.3608027143922477,0.4594976272977504,0,0,2.279833967485299,2.3241173885161555,UBC,High
Bacterial Infection Pathways,2/143,0.3642460594358766,0.4619274512984269,0,0,1.5861540941328176,1.6018977081032348,RNF213;UBC,High
Cargo Trafficking to the Periciliary Membrane,1/51,0.36650581816635747,0.4619274512984269,0,0,2.2341242937853107,2.2424818910164026,CCT8,High
EPH-ephrin Mediated Repulsion of Cells,1/51,0.36650581816635747,0.4619274512984269,0,0,2.2341242937853107,2.2424818910164026,MMP2,High
Extension of Telomeres,1/51,0.36650581816635747,0.4619274512984269,0,0,2.2341242937853107,2.2424818910164026,POLD2,High
Gap Junction Trafficking and Regulation,1/51,0.36650581816635747,0.4619274512984269,0,0,2.2341242937853107,2.2424818910164026,TUBA1C,High
Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer,1/51,0.36650581816635747,0.4619274512984269,0,0,2.2341242937853107,2.2424818910164026,UBC,High
Transcriptional and Post-Translational Regulation of MITF-M Expression and Activity,1/51,0.36650581816635747,0.4619274512984269,0,0,2.2341242937853107,2.2424818910164026,AIMP2,High
Apoptotic Execution Phase,1/52,0.37215832038390634,0.46697921791912844,0,0,2.190207156308851,2.1648794317085196,H1-5,High
Aquaporin-mediated Transport,1/52,0.37215832038390634,0.46697921791912844,0,0,2.190207156308851,2.1648794317085196,AQP7,High
Signaling by FGFR1,1/52,0.37215832038390634,0.46697921791912844,0,0,2.190207156308851,2.1648794317085196,UBC,High
FCERI Mediated NF-kB Activation,2/147,0.3769922236055126,0.4705439894302531,0,0,1.5420846394984327,1.5043509368017587,UBC;PSMB1,High
Intraflagellar Transport,1/53,0.37776066757076654,0.4705439894302531,0,0,2.1479791395045633,2.0910457462449097,TUBA1C,High
RHOD GTPase Cycle,1/53,0.37776066757076654,0.4705439894302531,0,0,2.1479791395045633,2.0910457462449097,CAPZB,High
Signaling by EGFR,1/53,0.37776066757076654,0.4705439894302531,0,0,2.1479791395045633,2.0910457462449097,UBC,High
Synthesis of PIPs at the Plasma Membrane,1/53,0.37776066757076654,0.4705439894302531,0,0,2.1479791395045633,2.0910457462449097,RAB4A,High
snRNP Assembly,1/54,0.38331330218317317,0.4753754489957257,0,0,2.1073446327683616,2.020738253426957,GEMIN4,High
Ion Homeostasis,1/54,0.38331330218317317,0.4753754489957257,0,0,2.1073446327683616,2.020738253426957,DMPK,High
Metabolism of Non-Coding RNA,1/54,0.38331330218317317,0.4753754489957257,0,0,2.1073446327683616,2.020738253426957,GEMIN4,High
Intrinsic Pathway for Apoptosis,1/55,0.38881666298746886,0.4794092574027836,0,0,2.0682151077631303,1.9537339204395299,BCL2L1,High
Ion Transport by P-type ATPases,1/55,0.38881666298746886,0.4794092574027836,0,0,2.0682151077631303,1.9537339204395299,CUTC,High
Signaling by Non-Receptor Tyrosine Kinases,1/55,0.38881666298746886,0.4794092574027836,0,0,2.0682151077631303,1.9537339204395299,UBC,High
Signaling by PTK6,1/55,0.38881666298746886,0.4794092574027836,0,0,2.0682151077631303,1.9537339204395299,UBC,High
Signaling by Rho GTPases,7/672,0.3905034620333329,0.4807932798445082,0,0,1.1792551554324409,1.1088753729523795,TUBA1C;CAPZB;MRTFA;MYH11;PPP1R12B;S100A9;S100A8,High
Interleukin-12 Family Signaling,1/56,0.3942711846606633,0.4840332122923417,0,0,2.0305084745762714,1.8898273762089413,HSPA9,High
Transcriptional Activation of Mitochondrial Biogenesis,1/56,0.3942711846606633,0.4840332122923417,0,0,2.0305084745762714,1.8898273762089413,HELZ2,High
E3 Ubiquitin Ligases Ubiquitinate Target Proteins,1/57,0.39967729828087256,0.4887962991882189,0,0,1.9941485068603713,1.828829231992748,UBC,High
Heparan Sulfate Heparin (HS-GAG) Metabolism,1/57,0.39967729828087256,0.4887962991882189,0,0,1.9941485068603713,1.828829231992748,DCN,High
GPCR Ligand Binding,5/467,0.40213650307038334,0.4887962991882189,0,0,1.211120286264795,1.1032866027375097,CXCL10;CXCL11;CXCL9;FPR1;OXER1,High
ER to Golgi Anterograde Transport,2/155,0.40215974620969985,0.4887962991882189,0,0,1.4608585858585859,1.3307046912885878,TUBA1C;CAPZB,High
mRNA 3'-End Processing,1/58,0.40503543101746775,0.4887962991882189,0,0,1.95906432748538,1.7705645913584669,THOC2,High
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,1/58,0.40503543101746775,0.4887962991882189,0,0,1.95906432748538,1.7705645913584669,UBC,High
Constitutive Signaling by NOTCH1 PEST Domain Mutants,1/58,0.40503543101746775,0.4887962991882189,0,0,1.95906432748538,1.7705645913584669,UBC,High
Signaling by ERBB4,1/58,0.40503543101746775,0.4887962991882189,0,0,1.95906432748538,1.7705645913584669,UBC,High
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,1/58,0.40503543101746775,0.4887962991882189,0,0,1.95906432748538,1.7705645913584669,UBC,High
Signaling by NOTCH1 PEST Domain Mutants in Cancer,1/58,0.40503543101746775,0.4887962991882189,0,0,1.95906432748538,1.7705645913584669,UBC,High
Signaling by NOTCH1 in Cancer,1/58,0.40503543101746775,0.4887962991882189,0,0,1.95906432748538,1.7705645913584669,UBC,High
Transcriptional Regulation of Granulopoiesis,1/58,0.40503543101746775,0.4887962991882189,0,0,1.95906432748538,1.7705645913584669,RUNX1,High
Cell-Cell Communication,2/157,0.4083780911871254,0.49103201884172454,0,0,1.4418621700879766,1.291276737504829,PATJ;TNRC6A,High
Adherens Junctions Interactions,1/59,0.41034600635599516,0.49103201884172454,0,0,1.9251899473991818,1.714871719200111,TNRC6A,High
Cytoprotection by HMOX1,1/59,0.41034600635599516,0.49103201884172454,0,0,1.9251899473991818,1.714871719200111,HELZ2,High
Formation of Paraxial Mesoderm,1/59,0.41034600635599516,0.49103201884172454,0,0,1.9251899473991818,1.714871719200111,PSMB1,High
Non-integrin membrane-ECM Interactions,1/59,0.41034600635599516,0.49103201884172454,0,0,1.9251899473991818,1.714871719200111,COL4A1,High
TNF Signaling,1/59,0.41034600635599516,0.49103201884172454,0,0,1.9251899473991818,1.714871719200111,UBC,High
Factors Involved in Megakaryocyte Development and Platelet Production,2/158,0.41147559793234123,0.49169314086725774,0,0,1.4325466200466201,1.2721093648631785,TUBA1C;CAPZB,High
"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",7/688,0.4138732314378246,0.4938655366737067,0,0,1.150586942147341,1.015042687503079,TUBA1C;CAPZB;MRTFA;MYH11;PPP1R12B;S100A9;S100A8,High
Signaling by TGFB Family Members,2/161,0.4207201776352947,0.5007596206260371,0,0,1.4053030303030303,1.2166935549108913,UBC;TNRC6A,High
Regulated Necrosis,1/61,0.4208261600566227,0.5007596206260371,0,0,1.860828625235405,1.6106131453418933,UBC,High
Signaling by the B Cell Receptor (BCR),2/162,0.4237853836171512,0.5035776106580374,0,0,1.3964488636363637,1.1988906212215085,UBC;PSMB1,High
Kinesins,1/62,0.4259965669029252,0.5055001044586244,0,0,1.83023061961656,1.5617796979869245,TUBA1C,High
Deubiquitination,3/268,0.427535876747938,0.5066210945608389,0,0,1.2651428571428571,1.0750134841182621,UBC;PSMB1;TOMM20,High
Ca2+ Pathway,1/63,0.43112107332876365,0.5073413735857827,0,0,1.800619646437033,1.5149807179559525,TNRC6A,High
MAP Kinase Activation,1/63,0.43112107332876365,0.5073413735857827,0,0,1.800619646437033,1.5149807179559525,UBC,High
Peroxisomal Protein Import,1/63,0.43112107332876365,0.5073413735857827,0,0,1.800619646437033,1.5149807179559525,UBC,High
Signaling by FGFR in Disease,1/63,0.43112107332876365,0.5073413735857827,0,0,1.800619646437033,1.5149807179559525,ZMYM2,High
Transcriptional Regulation by MECP2,1/63,0.43112107332876365,0.5073413735857827,0,0,1.800619646437033,1.5149807179559525,TNRC6A,High
Cytosolic Sensors of Pathogen-Associated DNA,1/64,0.4362000845422066,0.5112000990783494,0,0,1.771948704152094,1.47010474022245,UBC,High
Semaphorin Interactions,1/64,0.4362000845422066,0.5112000990783494,0,0,1.771948704152094,1.47010474022245,MYH11,High
Synthesis of Substrates in N-glycan Biosythesis,1/64,0.4362000845422066,0.5112000990783494,0,0,1.771948704152094,1.47010474022245,CMAS,High
Cytochrome P450 - Arranged by Substrate Type,1/65,0.44123400218831405,0.5149744792663611,0,0,1.7441737288135593,1.4270479342132516,CYP2C19,High
O-linked Glycosylation of Mucins,1/65,0.44123400218831405,0.5149744792663611,0,0,1.7441737288135593,1.4270479342132516,MUC3A,High
RAB Geranylgeranylation,1/65,0.44123400218831405,0.5149744792663611,0,0,1.7441737288135593,1.4270479342132516,RAB4A,High
Regulation of Endogenous Retroelements by Piwi-interacting RNAs (piRNAs),1/66,0.4462232243098513,0.5200850712886365,0,0,1.7172533681008257,1.3857134766654489,SS18L1,High
SUMO E3 Ligases SUMOylate Target Proteins,2/170,0.44799966603050334,0.5214422342322251,0,0,1.329410173160173,1.0674669044005003,EID3;MRTFA,High
RNA Polymerase II Transcription Termination,1/67,0.451168145689403,0.5244137245939582,0,0,1.6911487758945387,1.3460109830208558,THOC2,High
PIP3 Activates AKT Signaling,3/281,0.4578869833622551,0.5314982422679038,0,0,1.205179856115108,0.9414056198025904,UBC;PSMB1;TNRC6A,High
Sensory Processing of Sound by Inner Hair Cells of the Cochlea,1/69,0.46092664704691433,0.53429864392377,0,0,1.6412429378531073,1.2711695154253333,CAPZB,High
